colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Black"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mp"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,13mp"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphone13ghzquadcore"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicstf.performancefeatures,,1,"string,1.3GHz Quad-Core Processor"
connectivitysmartphone:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesaf.connectivitysmartphone,,4,"enum,pcmClassification,1,4g"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5inches"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000625757,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsim"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and Expandable Memory Upto 32 GB"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsdm.heightproduct,,3,"number,14"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.1"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeatures13mpcommaautofocus"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsfeature2.feature3,,1,"string,13 MP Primary and 5 MP Secondary Camera"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsaf.uniquething,,1,"string,Breakage Resistant"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,HD display with 1280 X 720 pixel resolution"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsfeature1.feature2,,1,"string,1280 X 720 pixel Display Resolution"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,flashyes"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.945"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,Intex Cloud 4G star"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,1micro1normal"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicsfeature3.feature4,,1,"string,2300 mAh Li-Polymer battery"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000625757,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer Warranty"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,black"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecordingyes"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000625757,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,hyphen"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsfeature2.feature3,,1,"string,13 MP Primary Camera\, 5 MP Secondary Camera"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsdm.depthproduct,,3,"number,1.055"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone16gbexpandableupto64gb"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,13mp"
connectivitysmartphone:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesaf.connectivitysmartphone,,4,"enum,pcmClassification,1,microusb"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsdm.heightproduct,,3,"number,15.6"
additionalfeatures:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesaf.additionalfeatures,,1,"string,Accelerometer\, eCompass\, Proximity Sensor"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 16 GB ROM"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsfeature1.feature2,,1,"string,Screen Size: 5.5 inches"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicswa.warrantysummary,,1,"string,1 Year Manufacturer Warranty on Device"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,HD IPS Display Lamination technolog"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000625768,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsim"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,4G LTE\, 3G\, 2G\, Wi-Fi\, Bluetooth"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,gsm85090018001900semicwcdma900"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicstf.performancefeatures,,1,"string,Qualcomm Snapdragon 410"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphonequadhyphencore1p2ghzcortexhyphena53"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeatures13mpcommafslash2p0commalaserautofocus"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.75"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicswa.warrantydescription,,1,"string,6 Months Warranty on Box Accessories"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,White"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,dualledflash"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesandroid6marshmallow"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera5mp"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsdm.weight,,3,"number,202"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Battery: 5000 mAh Li-Polymer"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsaf.uniquething,,1,"string,Ambient Sensor"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,1080pat30fps480pat120fps"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,micro"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000625768,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,white"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000625768,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,ZC550KL1B113IN"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone16gb"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera2mp"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesgeotaggingtouchfocusfacedetection"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,A7700"
additionalfeatures:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesaf.additionalfeatures,,1,"string,Maps\, Hangouts Google\, Play Music\, Play Movies"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesandroid60marshmallow"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecordingyes"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,black"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Matte Black"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,2gb"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsdm.widthproduct,,3,"number,76.2"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yes"
connectivitysmartphone:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesaf.connectivitysmartphone,,4,"enum,pcmClassification,1,4g"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,micro"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicswa.warrantysummary,,1,"string,Manufacturer Warranty"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsfeature3.feature4,,1,"string,2900 mAh Battery (Talk Time Up to 24 Hrs)"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,dualledflash"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,operatingfrequencygsmhspaltegprsedge"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphone1ghzcortexa53mt6735pquadcore"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,LTE\, WLAN\, Bluetooth\, A-GPS"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsdm.weight,,3,"number,155"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsfeature1.feature2,,1,"string,5.5 inch 720 x 1280 pixels (IPS HD Display)"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,720 x 1280 268 PPI\, IPS 16M colors Display"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,2 GB RAM and 16 GB ROM(Expandable upto 32GB)"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicstf.performancefeatures,,1,"string,64-bit quad-coreMT6735P\, 4*A53 1.0 GHz Processor"
seriesname:pcmClassification:1:pcmClassification:1:electronicsseriesname:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsseriesname.seriesname,,1,"string,A Series"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000637070,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsimgsmlte1"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsdm.depthproduct,,3,"number,0.85"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,5d5inches"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsdm.heightproduct,,3,"number,15.2"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsfeature2.feature3,,1,"string,8 MP Rear & 2 MP Front Camera"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000637070,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,Main Unit"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637070,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,8mp"
operatingfrequency:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonestf.operatingfrequency,,4,"enum,pcmClassification,1,operatingfrequencygsmlte"
memorysmartphone:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesms.memorysmartphone,,4,"enum,pcmClassification,1,memorysmartphone8gb"
depthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsdm.depthproduct,,3,"number,1.15"
warrantysummary:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicswa.warrantysummary,,1,"string,6 Months warranty for in the box accessories"
additionalfeatures:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesaf.additionalfeatures,,1,"string,Face Detection\, Smile Shutter\, Burst Mode"
simsizesmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesgf3.simsizesmartphones,,4,"enum,pcmClassification,1,standardandmicro"
feature1:pcmClassification:1:pcmClassification:1:electronicsdepthproduct:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsdepthproduct.feature1,,1,"string,1 GB RAM and 8 GB ROM (Expandable upto 32 GB)"
operatingsystemsmartphones:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesgf3.operatingsystemsmartphones,,4,"enum,pcmClassification,1,operatingsystemsmartphonesandroid51lollipop"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,led"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsaf.uniquething,,1,"string,Proximity Sensor"
connectivityfeatures:pcmClassification:1:pcmClassification:1:smartphonestf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonestf.connectivityfeatures,,1,"string,Wi-Fi/ Bluetooth/ 4G/ 3G/ 2G"
screensizesmartphone:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesdf.screensizesmartphone,,4,"enum,pcmClassification,1,4inches"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,Main Unit\, Removable battery\, Earphone\, Charger Adaptor\, Micro USB Cable\, Quick Service Guide\, Warranty card"
primarycamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesca.primarycamera,,4,"enum,pcmClassification,1,5mp"
colorfreetextelectronics:pcmClassification:1:pcmClassification:1:electronicscolorfreetext:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicscolorfreetext.colorfreetextelectronics,,1,"string,Black"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yeshdplayback"
modelnumber:pcmClassification:1:pcmClassification:1:electronicsmodelnumber:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsmodelnumber.modelnumber,,1,"string,FLAME 7S"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphone15ghzquadcore"
feature4:pcmClassification:1:pcmClassification:1:electronicsfeature3:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsfeature3.feature4,,1,"string,Battery Capacity: 1800 mAh"
frontcamera:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesca.frontcamera,,4,"enum,pcmClassification,1,frontcamera0p3mp"
simtype:pcmClassification:1:pcmClassification:1:simtypecc:pcmClassification:1,MP000000000637079,pcmClassification/1/simtypecc.simtype,,4,"enum,pcmClassification,1,dualsim"
connectivitysmartphone:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesaf.connectivitysmartphone,,4,"enum,pcmClassification,1,4g"
warrantydescription:pcmClassification:1:pcmClassification:1:electronicswa:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicswa.warrantydescription,,1,"string,1 Year manufacturer warranty on product"
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
camerafeatures:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesca.camerafeatures,,4,"enum,pcmClassification,1,camerafeaturesflashsupporthdrpanorama"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsfeature2.feature3,,1,"string,5 MP Rear & 0.3 MP Front Camera"
heightproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsdm.heightproduct,,3,"number,12.56"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,10.16cm (4) WVGA\, 480 x 800 pixels\, Capacitive Touchscreen\, Asahi Glass\, TN Display"
ram:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesms.ram,,4,"enum,pcmClassification,1,1gb"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,yeshd"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsdm.weight,,3,"number,127"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsdm.widthproduct,,3,"number,6.38"
colorelectronics:pcmClassification:1:pcmClassification:1:smartphonesgf:pcmClassification:1,MP000000000637079,pcmClassification/1/smartphonesgf.colorelectronics,,4,"enum,pcmClassification,1,black"
feature2:pcmClassification:1:pcmClassification:1:electronicsfeature1:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicsfeature1.feature2,,1,"string,Screen Size: 4 inches\, 480 x 800 pixels"
performancefeatures:pcmClassification:1:pcmClassification:1:electronicstf:pcmClassification:1,MP000000000637079,pcmClassification/1/electronicstf.performancefeatures,,1,"string,This Lyf smartphone is powered by 1.5 GHz Quad-core processor and SC9830A chipset."
memorytablet:pcmClassification:1:pcmClassification:1:smartphonesms:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesms.memorytablet,,4,"enum,pcmClassification,1,hyphen"
widthproduct:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsdm.widthproduct,,3,"number,7.16"
connectivitysmartphone:pcmClassification:1:pcmClassification:1:smartphonesaf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesaf.connectivitysmartphone,,4,"enum,pcmClassification,1,4g"
videorecording:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesca.videorecording,,4,"enum,pcmClassification,1,videorecordingyes"
weight:pcmClassification:1:pcmClassification:1:electronicsdm:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsdm.weight,,3,"number,145"
feature3:pcmClassification:1:pcmClassification:1:electronicsfeature2:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsfeature2.feature3,,1,"string,8 MP Rear & 5 MP Front Camera"
flash:pcmClassification:1:pcmClassification:1:smartphonesca:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesca.flash,,4,"enum,pcmClassification,1,led"
multimedia:pcmClassification:1:pcmClassification:1:smartphonesmm:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesmm.multimedia,,4,"enum,pcmClassification,1,yeshdplayback"
processorsmartphone:pcmClassification:1:pcmClassification:1:smartphonesgf3:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesgf3.processorsmartphone,,4,"enum,pcmClassification,1,processorsmartphone13ghzquadcore"
uniquething:pcmClassification:1:pcmClassification:1:electronicsaf:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsaf.uniquething,,1,"string,Finger Print Sensor"
displayfeatures:pcmClassification:1:pcmClassification:1:smartphonesdf:pcmClassification:1,MP000000000637081,pcmClassification/1/smartphonesdf.displayfeatures,,1,"string,12.7 cm (5) HD (1280 x 720) IPS Display 294 ppi"
inthebox:pcmClassification:1:pcmClassification:1:electronicsinthebox:pcmClassification:1,MP000000000637081,pcmClassification/1/electronicsinthebox.inthebox,,1,"string,Main Unit\, Charger\, Hands-free\, USB Cable\, User Guide\, Screen Guard"
